image_path,merchant,ds,location,y,items,category,text,year,month,day,weekday,hour
F:\ai\ocr_recognition\dataset\train\images\zh_1360.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***4 时间:2022-03-13 15:36:25 收款机：407收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：4.90） 0112941 1*3.60 3.60 总计：4.90 种类/件数：1/1 优惠：1.30 应收：3.60 支付宝：3.60 71 支付宝实付：3.60优惠：0.00 本店可办理宽带业务 先装机！后付费！,2013-03-22 15:36:00,,4.9,***4 时间:2022-03-13 15:36:25 收款机：407收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：; 1*; 总计：; /1 优惠：; 支付宝：; 支付宝实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220313407***4 时间:2022-03-13 15:36:25 收款机：407收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：4.90） 0112941 1*3.60 3.60 总计：4.90 种类/件数：1/1 优惠：1.30 应收：3.60 支付宝：3.60 71 支付宝实付：3.60优惠：0.00 本店可办理宽带业务 先装机！后付费！,2013,3,22,4,15
F:\ai\ocr_recognition\dataset\train\images\zh_1362.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间:2022-03-14 15:10:12 收款机：407收款员：40701 1.一团火1元打火机 0209207 1*1.00 1.00 总计：1.00 种类/件数：1/1 微信支付：1.00 订单号：040722031440700971510097 90 微信支付实付：1.00优惠：0.00,2014-03-22 15:10:00,,1.0,***7 时间:2022-03-14 15:10:12 收款机：407收款员：40701 1.一团火1元打火机 0209207 1*; 总计：; /1 微信支付：; 90 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间:2022-03-14 15:10:12 收款机：407收款员：40701 1.一团火1元打火机 0209207 1*1.00 1.00 总计：1.00 种类/件数：1/1 微信支付：1.00 订单号：040722031440700971510097 90 微信支付实付：1.00优惠：0.00,2014,3,22,5,15
F:\ai\ocr_recognition\dataset\train\images\zh_1364.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 19:25:55 收款机：407 收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：4.90） 01129412*3.60 7.20 总计：9.80 种类/件数：1/2 优惠：2.60 应收：7.20 现金：100.00 找零：92.80,2014-03-22 19:25:00,,9.8,***2 时间:2022-03-14 19:25:55 收款机：407 收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：; 总计：; /2 优惠：; 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 19:25:55 收款机：407 收款员：40701 1.伊利老酸奶原味风味酸乳138g （原价：4.90） 01129412*3.60 7.20 总计：9.80 种类/件数：1/2 优惠：2.60 应收：7.20 现金：100.00 找零：92.80,2014,3,22,5,19
F:\ai\ocr_recognition\dataset\train\images\zh_1368.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***7 时间:2022-03-13 17:02:07 收款机：407收款员：40701 1.伊利甄稀榛果黑巧克力冰淇淋9 0克 8.00 0112821 1*8.00 2.伊利甄稀海盐牛油果冰淇淋90 克 8.00 0112818 1*8.00 总计：16.00 种类/件数：2/2 微信支付：16.00 订单号：040722031340701571702043 33 微信支付实付：16.00优惠：0.00,2013-03-22 17:02:00,,16.0,***7 时间:2022-03-13 17:02:07 收款机：407收款员：40701 1.伊利甄稀榛果黑巧克力冰淇淋9 0克; 1*; 伊利甄稀海盐牛油果冰淇淋90 克; 1*; 种类/件数：2/2 微信支付：; 33 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220313407***7 时间:2022-03-13 17:02:07 收款机：407收款员：40701 1.伊利甄稀榛果黑巧克力冰淇淋9 0克 8.00 0112821 1*8.00 2.伊利甄稀海盐牛油果冰淇淋90 克 8.00 0112818 1*8.00 总计：16.00 种类/件数：2/2 微信支付：16.00 订单号：040722031340701571702043 33 微信支付实付：16.00优惠：0.00,2013,3,22,4,17
F:\ai\ocr_recognition\dataset\train\images\zh_1372.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***0 时间:2022-03-13 17:46:15 收款机：407 收款员：40701 1.可口可乐汽水500m1 0102653 1*3.50 3.50 总计：3.50 种类/件数：1/1 微信支付：3.50 订单号：040722031340701701746128 41 微信支1付实付：3.50优惠：0.00,2013-03-22 17:46:00,,3.5,***0 时间:2022-03-13 17:46:15 收款机：407 收款员：40701 1.可口可乐汽水500m1 0102653 1*; 总计：; /1 微信支付：; 41 微信支1付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220313407***0 时间:2022-03-13 17:46:15 收款机：407 收款员：40701 1.可口可乐汽水500m1 0102653 1*3.50 3.50 总计：3.50 种类/件数：1/1 微信支付：3.50 订单号：040722031340701701746128 41 微信支1付实付：3.50优惠：0.00,2013,3,22,4,17
F:\ai\ocr_recognition\dataset\train\images\zh_1377.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间:2022-03-14 08:50:36 收款机：407收款员：40701 1.金博士湿巾10片装 0210252 1*1.00 1.00 总计：1.00种类／件数：1/1 微信支付：1.00 订单号：040722031440700260850339 32 微信支付实付：1.00优惠：0.00,2014-03-22 08:50:00,,1.0,***6 时间:2022-03-14 08:50:36 收款机：407收款员：40701 1.金博士湿巾10片装 0210252 1*; 总计：; /1 微信支付：; 32 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间:2022-03-14 08:50:36 收款机：407收款员：40701 1.金博士湿巾10片装 0210252 1*1.00 1.00 总计：1.00种类／件数：1/1 微信支付：1.00 订单号：040722031440700260850339 32 微信支付实付：1.00优惠：0.00,2014,3,22,5,8
F:\ai\ocr_recognition\dataset\train\images\zh_1379.jpg,欢迎光临一团火连锁团结公园店 流水号：220315407***3 时间:2022-03-15 13:24:40 收款机：407收款员：40701 1.伊利味浓原味酸奶100g*8杯 12.90 0109064 1*12.90 总计：12.90 种类/件数：1/1 微信支付：12.90 订单号：040722031540701731324372 00 微信支付实付：12.90优惠：0.00,2015-03-22 13:24:00,,12.9,***3 时间:2022-03-15 13:24:40 收款机：407收款员：40701 1.伊利味浓原味酸奶100g*8杯; 1*; 种类/件数：1/1 微信支付：; 00 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220315407***3 时间:2022-03-15 13:24:40 收款机：407收款员：40701 1.伊利味浓原味酸奶100g*8杯 12.90 0109064 1*12.90 总计：12.90 种类/件数：1/1 微信支付：12.90 订单号：040722031540701731324372 00 微信支付实付：12.90优惠：0.00,2015,3,22,6,13
F:\ai\ocr_recognition\dataset\train\images\zh_1383.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***9 时间:2022-03-14 15:39:01 收款机：407收款员：40701 1.云烟硬蓉 1530173 0108007 1*13.00 13.00 总计：13.00 种类/件数：1/1 支付宝：13.00 订单号：040722031440701091538591 94 支付宝实付：13.00优惠：0.00,2014-03-22 15:39:00,,13.0,***9 时间:2022-03-14 15:39:01 收款机：407收款员：40701 1.云烟硬蓉 1530173 0108007 1*; 总计：; /1 支付宝：; 94 支付宝实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***9 时间:2022-03-14 15:39:01 收款机：407收款员：40701 1.云烟硬蓉 1530173 0108007 1*13.00 13.00 总计：13.00 种类/件数：1/1 支付宝：13.00 订单号：040722031440701091538591 94 支付宝实付：13.00优惠：0.00,2014,3,22,5,15
F:\ai\ocr_recognition\dataset\train\images\zh_1384.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***5 时间:2022-03-14 16:56:53 收款机：407收款员：40701 1.伊利牧场大布丁奶油口味雪糕 0克 0113766 1*1.00 1.00 总计：1.00 种类/件数：1/1 现金：1.00,2014-03-22 16:56:00,,1.0,***5 时间:2022-03-14 16:56:53 收款机：407收款员：40701 1.伊利牧场大布丁奶油口味雪糕 0克 0113766 1*; 总计：; /1 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***5 时间:2022-03-14 16:56:53 收款机：407收款员：40701 1.伊利牧场大布丁奶油口味雪糕 0克 0113766 1*1.00 1.00 总计：1.00 种类/件数：1/1 现金：1.00,2014,3,22,5,16
F:\ai\ocr_recognition\dataset\train\images\zh_1386.jpg,欧迎光临一团火连锁团结公园店 流水号：220313407***2 时间:2022-03-13 08:24:35 收款机：407收款员：40701 1.云烟（小熊猫家园） 20.00 0111815 1*20.00 总计：20.00 种类/件数：1/1 微信支付：20.00 订单号：040722031340700320824328 72 微信支付实付：20.00优惠：0.00,2013-03-22 08:24:00,,20.0,***2 时间:2022-03-13 08:24:35 收款机：407收款员：40701 1.云烟（小熊猫家园）; 1*; 种类/件数：1/1 微信支付：; 72 微信支付实付：,其他,欧迎光临一团火连锁团结公园店 流水号：220313407***2 时间:2022-03-13 08:24:35 收款机：407收款员：40701 1.云烟（小熊猫家园） 20.00 0111815 1*20.00 总计：20.00 种类/件数：1/1 微信支付：20.00 订单号：040722031340700320824328 72 微信支付实付：20.00优惠：0.00,2013,3,22,4,8
F:\ai\ocr_recognition\dataset\train\images\zh_1390.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间：2022-03-14 18:41:16 收款机：407收款员：40701 1.G豫竹脆司令奥尔良鸡翅味干脆 面629 01049692*1.20 2.40 2.康师傅香辣蟹味香爆脆41g 0114157 2*1.00 2.00 3.华众蟹皇海鲜风味干脆面65g 01136052*1.00 2.00 总计：6.40 种类/件数：3/6 微信支付：6.40 订单号：040722031440701571841119 44 微信支付实付：6.40优惠：0.00,2014-03-22 18:41:00,,6.4,***7 时间：2022-03-14 18:41:16 收款机：407收款员：40701 1.G豫竹脆司令奥尔良鸡翅味干脆 面629 01049692*; 2.康师傅香辣蟹味香爆脆41g 0114157 2*; 3.华众蟹皇海鲜风味干脆面65g 01136052*; 总计：; /6 微信支付：; 44 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间：2022-03-14 18:41:16 收款机：407收款员：40701 1.G豫竹脆司令奥尔良鸡翅味干脆 面629 01049692*1.20 2.40 2.康师傅香辣蟹味香爆脆41g 0114157 2*1.00 2.00 3.华众蟹皇海鲜风味干脆面65g 01136052*1.00 2.00 总计：6.40 种类/件数：3/6 微信支付：6.40 订单号：040722031440701571841119 44 微信支付实付：6.40优惠：0.00,2014,3,22,5,18
F:\ai\ocr_recognition\dataset\train\images\zh_1392.jpg,欢迎光临一团火连锁团结公园店 流水号：220315407***8 时间：2022-03-15 11:01:21 收款机：407收款员：40701 1.葱伴侣豆瓣酱150g 0103037 1*2.00 2.00 2.葱伴侣甜面酱180g 0103039 1*2.00 2.00 3.百粮营口大酱150克 0103137 2*1.20 2.40 总计：6.40 种类/件数：3/4 微信支付：6.40 订单号：040722031540701181101180 84 微信支付实付：6.40优惠：0.00,2015-03-22 11:01:00,,6.4,***8 时间：2022-03-15 11:01:21 收款机：407收款员：40701 1.葱伴侣豆瓣酱150g 0103037 1*; 2.葱伴侣甜面酱180g 0103039 1*; 3.百粮营口大酱150克 0103137 2*; 总计：; /4 微信支付：; 84 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220315407***8 时间：2022-03-15 11:01:21 收款机：407收款员：40701 1.葱伴侣豆瓣酱150g 0103037 1*2.00 2.00 2.葱伴侣甜面酱180g 0103039 1*2.00 2.00 3.百粮营口大酱150克 0103137 2*1.20 2.40 总计：6.40 种类/件数：3/4 微信支付：6.40 订单号：040722031540701181101180 84 微信支付实付：6.40优惠：0.00,2015,3,22,6,11
F:\ai\ocr_recognition\dataset\train\images\zh_1393.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***8 时间:2022-03-14 18:42:43 收款机：407收款员：40701 1.伊利妙趣非常熊猫黑糖牛奶口 味冰淇淋65克 0113439 2*3.50 7.00 总计：7.00 种类/件数：1/2 现金：50.00 找零：43.00,2014-03-22 18:42:00,,7.0,***8 时间:2022-03-14 18:42:43 收款机：407收款员：40701 1.伊利妙趣非常熊猫黑糖牛奶口 味冰淇淋65克 0113439 2*; 总计：; /2 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***8 时间:2022-03-14 18:42:43 收款机：407收款员：40701 1.伊利妙趣非常熊猫黑糖牛奶口 味冰淇淋65克 0113439 2*3.50 7.00 总计：7.00 种类/件数：1/2 现金：50.00 找零：43.00,2014,3,22,5,18
F:\ai\ocr_recognition\dataset\train\images\zh_1399.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 19:43:08 收款机：407收款员：40701 1.凯涛奇乐吧可可约定软曲奇饼 干100g 3.50 0101667 1*3.50 2.长勇娃娃乐巴西烤肉味面筋16g 0100505 2*0.50 1.00 总计：4.50 种类/件数：2/3 现金：4.50,2014-03-22 19:43:00,,4.5,***2 时间:2022-03-14 19:43:08 收款机：407收款员：40701 1.凯涛奇乐吧可可约定软曲奇饼 干100g; 1*; 长勇娃娃乐巴西烤肉味面筋16g 0100505 2*; 总计：; /3 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 19:43:08 收款机：407收款员：40701 1.凯涛奇乐吧可可约定软曲奇饼 干100g 3.50 0101667 1*3.50 2.长勇娃娃乐巴西烤肉味面筋16g 0100505 2*0.50 1.00 总计：4.50 种类/件数：2/3 现金：4.50,2014,3,22,5,19
F:\ai\ocr_recognition\dataset\train\images\zh_1402.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间:2022-03-14 16:53:45 收款机：407收款员：40701 1.利群（软红长嘴）1330125 0110326 2*22.00 44.00 2.长城醇雅薄荷烟 0105218 1*15.00 15.00 3.云烟（软珍品） 1530121 23.00 0100355 1*23.00 总计：82.00 种类/件数：3/4 微信支付：82.00 订单号：040722031440701241653423 23 微信支付实付：82.00优惠：0.00,2014-03-22 16:53:00,,82.0,***4 时间:2022-03-14 16:53:45 收款机：407收款员：40701 1.利群（软红长嘴）1330125 0110326 2*; 2.长城醇雅薄荷烟 0105218 1*; 3.云烟（软珍品） 1530121; 1*; 种类/件数：3/4 微信支付：; 23 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间:2022-03-14 16:53:45 收款机：407收款员：40701 1.利群（软红长嘴）1330125 0110326 2*22.00 44.00 2.长城醇雅薄荷烟 0105218 1*15.00 15.00 3.云烟（软珍品） 1530121 23.00 0100355 1*23.00 总计：82.00 种类/件数：3/4 微信支付：82.00 订单号：040722031440701241653423 23 微信支付实付：82.00优惠：0.00,2014,3,22,5,16
F:\ai\ocr_recognition\dataset\train\images\zh_1405.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间：2022-03-14 15:27:23 收款机：407收款员：40701 1.分分鲜抹茶豆乳味毛巾卷蛋糕9 Og 01140592*4.00 8.00 2.格力高百奇减糖清新草莓味35g 0115416 2*8.00 16.00 总计：24.00 种类/件数：2/4 微信支付：24.00 订单号：040722031440701041527181 49 微信支付实付：24.00优惠：0.00,2014-03-22 15:27:00,,24.0,***4 时间：2022-03-14 15:27:23 收款机：407收款员：40701 1.分分鲜抹茶豆乳味毛巾卷蛋糕9 Og 01140592*; 2.格力高百奇减糖清新草莓味35g 0115416 2*; 总计：; /4 微信支付：; 49 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间：2022-03-14 15:27:23 收款机：407收款员：40701 1.分分鲜抹茶豆乳味毛巾卷蛋糕9 Og 01140592*4.00 8.00 2.格力高百奇减糖清新草莓味35g 0115416 2*8.00 16.00 总计：24.00 种类/件数：2/4 微信支付：24.00 订单号：040722031440701041527181 49 微信支付实付：24.00优惠：0.00,2014,3,22,5,15
F:\ai\ocr_recognition\dataset\train\images\zh_1413.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***1 时间:2022-03-13 09:31:50 收款机：407收款员：40701 1.云烟硬太蓉 1530173 13.00 0108007 1*13.00 总计：13.00 种类/件数：1/1 现金：13.00,2013-03-22 09:31:00,,13.0,***1 时间:2022-03-13 09:31:50 收款机：407收款员：40701 1.云烟硬太蓉 1530173; 1*; 种类/件数：1/1 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220313407***1 时间:2022-03-13 09:31:50 收款机：407收款员：40701 1.云烟硬太蓉 1530173 13.00 0108007 1*13.00 总计：13.00 种类/件数：1/1 现金：13.00,2013,3,22,4,9
F:\ai\ocr_recognition\dataset\train\images\zh_1419.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 05:59:21 收款机：407收款员：40701 1.T七匹狼（豪情） 1350509 0100380 1*6.00 6.00 总计：6.00 种类/件数：1/1 现金：100.00 找零：94.00,2014-03-22 05:59:00,,6.0,***2 时间:2022-03-14 05:59:21 收款机：407收款员：40701 1.T七匹狼（豪情） 1350509 0100380 1*; 总计：; /1 现金：,其他,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 05:59:21 收款机：407收款员：40701 1.T七匹狼（豪情） 1350509 0100380 1*6.00 6.00 总计：6.00 种类/件数：1/1 现金：100.00 找零：94.00,2014,3,22,5,5
F:\ai\ocr_recognition\dataset\train\images\zh_1427.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***6 时间：2022-03-13 17:23:10 收款机：407收款员：40701 1.黄鹤楼（天下名楼） 142017 0 0104427 1*16.00 16.00 总计：16.00 种类/件数：1/1 微信支付：16.00 订单号：040722031340701661723083 48 微信支付实付：16.00优惠：0.00,2013-03-22 17:23:00,,16.0,***6 时间：2022-03-13 17:23:10 收款机：407收款员：40701 1.黄鹤楼（天下名楼） 142017 0 0104427 1*; 总计：; /1 微信支付：; 48 微信支付实付：,其他,欢迎光临一团火连锁团结公园店 流水号：220313407***6 时间：2022-03-13 17:23:10 收款机：407收款员：40701 1.黄鹤楼（天下名楼） 142017 0 0104427 1*16.00 16.00 总计：16.00 种类/件数：1/1 微信支付：16.00 订单号：040722031340701661723083 48 微信支付实付：16.00优惠：0.00,2013,3,22,4,17
