image_path,text,category
F:\ai\ocr_recognition\dataset\train\images\zh_1404.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***9 时间:2022-03-1317:42:44 收款机：407 收款员：40701 1.王致和料酒500m1 11.00 0102804 2*5.50 2.云烟硬从蓉 1530173 0108007 1*13.00 13.00 总计：24.00 种类/件数：2/3 现金：100.00 找零：76.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1405.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间：2022-03-14 15:27:23 收款机：407收款员：40701 1.分分鲜抹茶豆乳味毛巾卷蛋糕9 Og 01140592*4.00 8.00 2.格力高百奇减糖清新草莓味35g 0115416 2*8.00 16.00 总计：24.00 种类/件数：2/4 微信支付：24.00 订单号：040722031440701041527181 49 微信支付实付：24.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1406.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-1420:53:48 收款机：407收款员：40701 1.伊利巧乐兹香草巧克力口味脆 筒冰淇淋73克 12.00 0110528 3*4.00 总计：12.00 种类/件数：1/3 微信支付：12.00 订单号：040722031440702022053299 03 微信支付实付：12.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1407.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***3 时间：2022-03-1423:22:38 收款机：407收款员：40701 1.康师傅冰糖雪梨梨汁饮品500ml 3.00 01030641*3.00 2.百事可乐500ML 3.00 0111356 1*3.00 总计：6.00 种类/件数：2/2 支付宝：6.00 订单号：040722031440702232322359 06 支付宝实付：6.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1408.jpg,欢迎光临一团火连锁团结公园店 流水号：220312407***0 时间：2022-03-1217:10:24 收款机：407收款员：40701 1.分分鲜肉松卷面包120g 0113228 1*4.00 4.00 2.桃李奶棒面包240g 0103314 1*8.00 8.00 3.桃李手撕面包160g 0103315 2*6.00 12.00 4.好丽友呀土豆薯条里脊牛排味7 Og 0101368 1*6.90 6.90 5.添乐卡通王伊脆薯条番茄味15g 0108578 1*5.00 5.00 6.统一小当家干脆面香葱味35g 0113648 1*1.00 1.00 7.豫竹脆司令烧烤墨鱼味干脆面6 2g 0104970 1*1.20 1.20 8.G豫竹脆司令奥尔良鸡翅味干脆 面i62g 01049691*1.20 1.20 种类/件数：8/9 总计：39.30 支付宝：39.30 订单号：040722031240701401710222 14 支付宝实付：39.30优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1409.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***3 时间：2022-03-1315:18:40 收款机：407收款员：40701 142017 1.黄鹤楼（天下名楼） 0 01044271*16.00 16.00 总计：16.00 种类/件数：1/1 微信支付：16.00 订单号：040722031340701131518369 50 微信支付实付：16.00优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1410.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间:2022-03-1416:14:21 收款机：407收款员：40701 1.云烟（红） 1530116 01003581*9.00 9.00 总计：9.00 种类/件数：1/1 支付宝：9.00 订单号：040722031440701161614185 60 支付宝实付：9.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1411.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间:2022-03-1407:00:47 收款机：407收款员：40701 1.金羽丝面巾纸40张 1.00 0210057 1*1.00 总计：1.00 种类/件数：1/1 支付宝：1.00 订单号：040722031440700060700452 05 支付宝实付：1.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1412.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***3 时间:2022-03-1415:01:04 收款机：407收款员：40701 1.卤门家族黄焖鸡米饭280g 0115056 1*12.80 12.80 2.东方树叶青柑普洱茶饮料500ml 5.00 0114254 1*5.00 总计：17.80 种类/件数：2/2 支付宝：17.80 订单号：040722031440700931501012 54 支付宝实付：17.80优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1413.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***1 时间:2022-03-13 09:31:50 收款机：407收款员：40701 1.云烟硬太蓉 1530173 13.00 0108007 1*13.00 总计：13.00 种类/件数：1/1 现金：13.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1414.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***1 时间:2022-03-1419:23:40 收款机：407收款员：40701 1.雪鹿清爽啤酒8°600m1 0109809 5*4.00 20.00 总计：20.00 种类/件数：1/5 微信支付：20.00 订单号：040722031440701711923360 38 微信支付实付：20.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1415.jpg,欢迎光临一团火连锁团结公园店 流水号：220312407***2 时间：2022-03-1217:11:46 收款机：407收款员：40701 1.金锣尚清斋清真鸡肉肠52g 0113038 3*1.20 3.60 总计：3.60 种类/件数：1/3 微信支付：3.60 订单号：040722031240701421711430 08 微信支付实付：3.60优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1416.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***5 时间：2022-03-1314:05:40 收款机：407收款员：40701 1.母亲湖加碘大青盐320g 2.50 01079371*2.50 2.荣昌纯绵白糖500克 6.80 01036981*6.80 总计：9.30 种类/件数：2/2 支付宝：9.30 订单号：040722031340700951405361 60 支付宝实付：9.30优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1417.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***1 时间：2022-03-1419:42:17 收款机：407收款员：40701 1.伊利冰工厂萄气十足棒冰70克 3.00 0115292 1*3.00 2.长勇娃娃乐巴西烤肉味面筋16g 0.50 0100505 1*0.50 总计：3.50 种类/件数：2/2 微信支付：3.50 订单号：040722031440701811942147 06 微信支付实付：3.50优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1418.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***4 时间:2022-03-1316:50:33 收款机：407收款员：40701 1.雪碧清爽柠檬味汽水500m1 3.50 0102655 1*3.50 2.美年达葡味汽水500m1 3.00 0102648 1*3.00 3.卫龙大面筋102g 3.00 0100546 1*3.00 总计：9.50 种类/件数：3/3 微信支付：9.50 订单号：040722031340701541650305 29 微信支付实付：9.50优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1419.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-14 05:59:21 收款机：407收款员：40701 1.T七匹狼（豪情） 1350509 0100380 1*6.00 6.00 总计：6.00 种类/件数：1/1 现金：100.00 找零：94.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1420.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间:2022-03-1412:11:56 收款机：407 收款员：40701 1.王致和红豆沙馅350g 0102807 1*5.00 5.00 总计：5.00 种类/件数：1/1 支付宝：5.00 订单号：040722031440700641211534 93 支付宝实付：5.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1421.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***0 时间:2022-03-1407:29:45 收款机：407收款员：40701 1.黄金叶（爱尚） 1410129 0105907 1*16.00 16.00 总计：16.00 种类/件数：1/1 微信支付：16.00 订单号：040722031440700100729420 70 微信支付实付：14.08优惠：1.92,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1422.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间：2022-03-1417:23:01 收款机：407收款员：40701 1.科沁万佳卜留克酱香味300克 9.60 0103088 2*4.80 总计：9.60 种类/件数：1/2 微信支付：9.60 订单号：040722031440701361722586 53 微信支付实付：9.60优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1423.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***4 时间:2022-03-1417:20:55 收款机：407收款员：40701 1.嗨啾葡味香口软糖57g 01137331*5.50 5.50 2.湘潭铺子枸杞槟榔46g 01142721*30.00 30.00 总计：35.50 种类/件数：2/2 支付宝：35.50 订单号：040722031440701341720505 31 支付宝实付：35.50优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1424.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***1 时间：2022-03-1320:27:15 收款机：407收款员：40701 1.达利园草莓派10枚250g 7.90 0101923 1*7.90 2.好丽友好友趣韩国泡菜味125g 01133891*11.50 11.50 3.卤门家族台式卤肉饭280g 0115057 1*12.80 12.80 4.乐事马铃薯片墨西哥鸡汁番茄 味70g 7.80 0102609 1*7.80 5.梁丰牛奶巧克力麦咪100g 0101655 1*6.00 6.00 总计：46.00 种类/件数：5/5 微信支付：46.00 订单号：040722031340702212027127 33 微信支付实付：46.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1425.jpg,欢迎光临一团火连锁团结公园店 流水号：220312407***1 时间:2022-03-1217:11:19 收款机：407收款员：40701 1.好丽友好友趣韩国泡菜味125g 0113389 1*11.50 11.50 2.卫龙大面筋102g 3.00 0100546 1*3.00 3.金厨娘虎皮鸡爪五香味120g 0115211 1*13.50 13.50 总计：28.00 种类/件数：3/3 微信支付：28.00 订单号：040722031240701411711156 08 微信支付实付：28.00优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1426.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***9 时间：2022-03-1314:51:53 收款机：407收款员：40701 1.桃李手撕面包160g 01033151*6.00 6.00 2.伊利利乐枕臻浓高钙牛奶230m1 01140941*3.00 3.00 3.兰格格雪原老酸奶139g 01056541*3.00 3.00 总计：12.00 种类/件数：3/3 微信支付：12.00 订单号：040722031340701091451495 36 微信支付实付：12.00优惠：0.00 本店可办理宽带业务 先装机！后付费！,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1427.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***6 时间：2022-03-13 17:23:10 收款机：407收款员：40701 1.黄鹤楼（天下名楼） 142017 0 0104427 1*16.00 16.00 总计：16.00 种类/件数：1/1 微信支付：16.00 订单号：040722031340701661723083 48 微信支付实付：16.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1428.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***9 间:2022-03-1420:43:01 收款机：407收款员：40701 .可口可乐汽水2L 0102652 1*6.90 6.90 总计：6.90种类/件数：1/1 支付宝：6.90 订单号：040722031440701992042543 70 支付宝实付：6.90优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1429.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***5 时间:2022-03-1411:23:33 收款机：407收款员：40701 1.云烟硬蓉 1530173 13.00 0108007 1*13.00 总计：13.00 种类/件数：1/1 微信支付：13.00 订单号：040722031440700551123303 22 微信支付实付：13.00优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1430.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***0 时间:2022-03-1412:48:10 收款机：407收款员：40701 1.金锣清真鸡肉肠120g 5.00 0112721 2*2.50 总计：5.00 种类/件数：1/2 微信支付：5.00 订单号：040722031440700701248087 24 微信支付实付：5.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1431.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***2 时间:2022-03-1417:45:35 收款机：407收款员：40701 1.蒙牛利乐枕纯牛奶240m1 0108654 7*2.50 17.50 总计：17.50种类/件数：1/7 微信支付：17.50 订单号：040722031440701421745297 65 微信支付实付：17.50优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1432.jpg,欢迎光临一团火连锁团结公园店 流水号：220312407***1 时间：2022-03-1211:04:36 收款机：407收款员：40701 1.黄山（记忆） 1340159 0107631 1*14.00 14.00 总计：14.00 种类/件数：1/1 银联微支付：14.00 订单号：040722031240700511104330 15 银联微支付实付：14.00优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1433.jpg,@欢迎光临一团火连锁团结公园店 流水号：220315407***6 时间:2022-03-15 07:06:23 收款机：407收款员：40701 1410119 1.黄金叶（金满堂） 11.00 0100359 1*11.00 2.云烟（小熊猫家园） 20.00 0111815 1*20.00 总计：31.00 种类/件数：2/2 现金：31.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1434.jpg,欢迎光临一团火连锁团结公园店 流水号：220312407***2 时间：2022-03-1217:30:15 收款机：407收款员：40701 1.洽洽小而香瓜子奶油味128g 19.00 0104424 2*9.50 2.劲仔小鱼酱汁味12g 1.00 0108720 1*1.00 总计：20.00 种类/件数：2/3 银联微支付：20.00 订单号：040722031240701521729578 39 银联微支付实付：20.00优惠：0.00 本店可办理宽带业务,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1435.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***5 时间：2022-03-1314:42:27 收款机：407收款员：40701 1.江小白白酒清香型40°100ML 0109220 1*18.80 18.80 总计：18.80 种类/件数：1/1 银联微支付：18.80 订单号：040722031340701051442111 83 银联微支付实付：18.80优惠：0.00 本店可办理宽带业务 先装机！后付费！,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1436.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间:2022-03-1417:08:27 收款机：407收款员：40701 1.康师傅绿茶500ml 0103046 1*3.00 3.00 总计：3.00 种类/件数：1/1 支付宝：3.00 订单号：040722031440701271708245 96 支付宝实付：3.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1437.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***9 时间：2022-03-1409:56:18 收款机：407.收款员：40701 1.云烟硬从蓉 1530173 26.00 0108007 2*13.00 总计：26.00种类/件数：1/2 微信支付：26.00 订单号：040722031440700390956157 21 微信支付实付：26.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1438.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***6 时间:2022-03-1415:09:37 收款机：407收款员：40701 1.云烟（红） 1530116 18.00 0100358 2*9.00 总计：18.00 种类/件数：1/2 现金：100.00 找零：82.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1439.jpg,欢迎光临一团火连锁团结公园店 流水号：220313407***7 时间：2022-03-1315:25:38 收款机：407 收款员：40701 1.农夫山泉饮用天然水550m1 0103020 1*2.00 2.00 总计：2.00 种类/件数：1/1 现金：10.00 找零：8.00 本店可办理宽带业务 先装机！后付费！,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1440.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***8 时间:2022-03-14 11:53:34 收款机：407收款员：40701 1.康师傅红烧牛肉面100g 5.00 0108059 2*2.50 总计：5.00种类/件数：1/2 微信支付：5.00 订单号：040722031440700581153308 92 微信支付实付：5.00优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1441.jpg,欢迎光临一团火连锁团结公园店 流水号：220315407***2 时间:2022-03-15 00:20:48 收款机：407收款员：40701 1.清风卫生湿巾40片 0209068 1*9.90 9.90 总计：9.90 种类/件数：1/1 支付宝：9.90 订单号：040722031540700020020461 92 支付宝实付：9.90优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1442.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***7 时间:2022-03-1417:55:14 收款机：407收款员：40701 1.可口可乐零度汽水500m1 0104826 1*3.50 3.50 总计：3.50 种类/件数：1/1 微信支付：3.50 订单号：040722031440701471755118 95 微信支付实付：3.50优惠：0.00,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1443.jpg,欢迎光临一团火连锁团结公园店 流水号：220314407***1 时间:2022-03-14 18:12:49 收款机：407 收款员：40701 1.蒙牛风味酸牛奶原味100g*8杯 （原价：12.90） 10.90 0108519 1*10.90 总计：12.90 种类/件数：1/1 优惠：2.00 应收：10.90 现金：10.90,其他
F:\ai\ocr_recognition\dataset\train\images\zh_1444.jpg,欢迎光临一团火连锁团结公园店 流水号：220315407***9 时间:2022-03-15 11:02:14 收款机：407收款员：40701 1.云烟（软珍品） 1530121 0100355 1*23.00 23.00 2.马林蒜香花生130g 01043711*4.50 4.50 3.永丰二锅头白酒清香型42°500 m1（蓝方） 0111882 1*35.00 35.00 4.农夫山泉饮用天然水1.5L 0103023 1*4.00 4.00 总计：66.50 种类/件数：4/4 现金：100.00 找零：33.50,其他
